GeneID	length	SYMBOL
ENSMUSG00000103407	1146	4930540E01Rik
ENSMUSG00000103408	981	Gm37933
ENSMUSG00000103409	1653	Lsmem2
ENSMUSG00000103410	371	Gm37341
ENSMUSG00000103411	1406	Gm18300
ENSMUSG00000103412	759	Gm37340
ENSMUSG00000103413	653	Gm38389
ENSMUSG00000103415	392	Gm37339
ENSMUSG00000103416	127	Gm37338
ENSMUSG00000103417	699	Gm33112
ENSMUSG00000103419	468	Gm29808
ENSMUSG00000103420	1738	Gm37537
ENSMUSG00000103421	1919	Golt1a
ENSMUSG00000103422	2491	Gm37536
ENSMUSG00000103423	796	Gm5845
ENSMUSG00000103424	2365	Gm37535
ENSMUSG00000103425	2166	Gm37075
ENSMUSG00000103426	545	Gm37533
ENSMUSG00000103427	5222	Gm37534
ENSMUSG00000103428	4312	Gm20754
ENSMUSG00000103430	250	Gm36996
ENSMUSG00000103431	621	Gm30686
ENSMUSG00000103432	3496	6720464F23Rik
ENSMUSG00000103433	582	Gm2272
ENSMUSG00000103434	2980	Gm36993
ENSMUSG00000103435	428	Gm36992
ENSMUSG00000103436	5727	Gm36995
ENSMUSG00000103437	492	Gm36994
ENSMUSG00000103438	648	Gm36991
ENSMUSG00000103439	369	Gm7019
ENSMUSG00000103440	1561	Gm37131
ENSMUSG00000103441	165	7530428D23Rik
ENSMUSG00000103442	5353	Pcdha1
ENSMUSG00000103443	2238	Gm37132
ENSMUSG00000103444	1302	Gm17836
ENSMUSG00000103445	3247	Gm36948
ENSMUSG00000103446	245	Gm38203
ENSMUSG00000103448	1922	Gm37133
ENSMUSG00000103449	628	Gm37134
ENSMUSG00000103451	534	Gm33973
ENSMUSG00000103452	691	1700008A23Rik
ENSMUSG00000103454	241	Gm34303
ENSMUSG00000103456	439	Gm38097
ENSMUSG00000103457	581	Gm37042
ENSMUSG00000103458	2856	Pcdha4b
ENSMUSG00000103459	2389	Gm38096
ENSMUSG00000103460	1594	Gm18491
ENSMUSG00000103461	322	Gm37616
ENSMUSG00000103462	1495	Gm32181
ENSMUSG00000103463	611	1700063I16Rik
ENSMUSG00000103464	1511	Gm38246
ENSMUSG00000103465	159	Gm37617
ENSMUSG00000103466	730	Gm37247
ENSMUSG00000103467	2621	Gm38245
ENSMUSG00000103468	1344	Gm21440
ENSMUSG00000103469	1550	Gm9910
ENSMUSG00000103470	113	Gm38184
ENSMUSG00000103471	594	Gm17966
ENSMUSG00000103472	5217	Pcdhga7
ENSMUSG00000103473	3349	Gm37696
ENSMUSG00000103474	1499	Gm37252
ENSMUSG00000103475	1844	Gm37697
ENSMUSG00000103476	243	Strit1
ENSMUSG00000103477	1544	5930409G06Rik
ENSMUSG00000103478	1386	4930433J02Rik
ENSMUSG00000103479	463	Gm37698
ENSMUSG00000103481	368	1700016D08Rik
ENSMUSG00000103482	1809	Gm37999
ENSMUSG00000103483	871	Gm20162
ENSMUSG00000103484	1215	Gm38000
ENSMUSG00000103485	3761	Gm38001
ENSMUSG00000103486	1031	Gm10657
ENSMUSG00000103487	615	Gm30858
ENSMUSG00000103488	267	Gm37997
ENSMUSG00000103489	166	Gm37998
ENSMUSG00000103491	2723	Gm10730
ENSMUSG00000103492	4321	Gm37412
ENSMUSG00000103493	2282	Gm37411
ENSMUSG00000103494	3039	Gm37410
ENSMUSG00000103495	1626	Gm37409
ENSMUSG00000103497	1316	Gm37407
ENSMUSG00000103498	1124	Gm18984
ENSMUSG00000103499	1973	Gm6558
ENSMUSG00000103500	288	Gm38373
ENSMUSG00000103501	605	Gm7412
ENSMUSG00000103502	3009	9330121J05Rik
ENSMUSG00000103503	1460	1700023G09Rik
ENSMUSG00000103504	1065	Gm38390
ENSMUSG00000103505	2033	Gm38374
ENSMUSG00000103506	2253	Gm38376
ENSMUSG00000103507	2227	Gm38375
ENSMUSG00000103509	4028	Gm38372
ENSMUSG00000103510	1419	Gm30725
ENSMUSG00000103511	666	Gm5285
ENSMUSG00000103512	196	Gm37430
ENSMUSG00000103513	949	Gm34780
ENSMUSG00000103514	678	Gm37433
ENSMUSG00000103516	111	Gm37431
ENSMUSG00000103517	341	Gm37432
ENSMUSG00000103518	137	Gm37428
ENSMUSG00000103519	1799	Gm37429
ENSMUSG00000103520	855	1110025M09Rik
ENSMUSG00000103521	1396	Gm29730
ENSMUSG00000103522	1152	9430087J23Rik
ENSMUSG00000103523	822	2210017I01Rik
ENSMUSG00000103524	2169	Gm37263
ENSMUSG00000103525	1818	Gm37262
ENSMUSG00000103526	584	Gm18900
ENSMUSG00000103527	1101	Gm37261
ENSMUSG00000103528	922	Gm31571
ENSMUSG00000103529	2427	A730089K16Rik
ENSMUSG00000103530	492	Gm37839
ENSMUSG00000103531	503	2610300A13Rik
ENSMUSG00000103532	1041	Gm4430
ENSMUSG00000103533	1612	Gm18493
ENSMUSG00000103534	361	Gm37835
ENSMUSG00000103535	175	Gm37836
ENSMUSG00000103536	604	Gm37837
ENSMUSG00000103537	312	Gm37838
ENSMUSG00000103538	369	Or2q2-ps1
ENSMUSG00000103539	3035	Gm37834
ENSMUSG00000103540	1944	Gm37668
ENSMUSG00000103541	752	Gm37667
ENSMUSG00000103542	565	Gm34768
ENSMUSG00000103543	820	Gm37669
ENSMUSG00000103544	3787	Gm10048
ENSMUSG00000103545	830	1700012J22Rik
ENSMUSG00000103546	866	Gm37666
ENSMUSG00000103547	149	Gm37665
ENSMUSG00000103548	229	Gm37670
ENSMUSG00000103549	874	Gm17895
ENSMUSG00000103552	910	Gm38217
ENSMUSG00000103553	4689	Gm38218
ENSMUSG00000103554	351	Ighv1-35
ENSMUSG00000103555	993	Gm37337
ENSMUSG00000103556	2233	Gm38215
ENSMUSG00000103557	1214	Gm38216
ENSMUSG00000103558	1447	Gm38220
ENSMUSG00000103559	365	Gm38221
ENSMUSG00000103560	6480	Gm38070
ENSMUSG00000103561	2144	Gm38069
ENSMUSG00000103562	932	2810405F15Rik
ENSMUSG00000103563	2741	8030445P17Rik
ENSMUSG00000103564	647	Gm35067
ENSMUSG00000103566	540	Gm38068
ENSMUSG00000103567	4664	Pcdhga5
ENSMUSG00000103568	421	Gm29741
ENSMUSG00000103569	1911	Gm38067
ENSMUSG00000103570	1682	C630004M23Rik
ENSMUSG00000103571	1804	Gm37114
ENSMUSG00000103572	2849	Gm37115
ENSMUSG00000103573	973	Gm18426
ENSMUSG00000103574	147	Gm37116
ENSMUSG00000103575	589	Gm37117
ENSMUSG00000103576	856	Gm38188
ENSMUSG00000103577	2212	9330162B11Rik
ENSMUSG00000103579	1157	Gm37113
ENSMUSG00000103580	3522	Gm10417
ENSMUSG00000103581	3256	Gm37833
ENSMUSG00000103583	1377	Gm38325
ENSMUSG00000103584	160	Gm38053
ENSMUSG00000103585	5812	Pcdhgb4
ENSMUSG00000103586	2347	5830405F06Rik
ENSMUSG00000103587	686	Gm38326
ENSMUSG00000103588	774	Gm18445
ENSMUSG00000103589	1498	Gm37840
ENSMUSG00000103590	313	Gm37353
ENSMUSG00000103591	2993	Gm38365
ENSMUSG00000103592	179	Gm38364
ENSMUSG00000103593	2181	Gm37352
ENSMUSG00000103594	1802	A430034D21Rik
ENSMUSG00000103595	606	Gm37355
ENSMUSG00000103596	2384	Gm37354
ENSMUSG00000103597	358	Gm19777
ENSMUSG00000103598	1091	Gm4856
ENSMUSG00000103599	1613	Gm37356
ENSMUSG00000103600	747	Gm17952
ENSMUSG00000103601	645	Gm18150
ENSMUSG00000103602	699	Gm33191
ENSMUSG00000103603	992	Gm37020
ENSMUSG00000103604	258	Gm38205
ENSMUSG00000103606	948	Gm412
ENSMUSG00000103607	663	Gm37021
ENSMUSG00000103608	1240	4930442P19Rik
ENSMUSG00000103609	2254	Gm37022
ENSMUSG00000103610	894	Gm37947
ENSMUSG00000103611	3018	Gm37195
ENSMUSG00000103612	2169	Gm37948
ENSMUSG00000103613	974	Gm34882
ENSMUSG00000103614	2091	Gm37949
ENSMUSG00000103615	1495	Gm30045
ENSMUSG00000103616	711	1700018A14Rik
ENSMUSG00000103617	364	Gm37950
ENSMUSG00000103618	3032	Gm37951
ENSMUSG00000103620	526	Gm37359
ENSMUSG00000103621	1934	Gm38366
ENSMUSG00000103622	4069	B430319G15Rik
ENSMUSG00000103624	3025	Gm3081
ENSMUSG00000103625	3123	Gm37357
ENSMUSG00000103626	479	Gm37358
ENSMUSG00000103628	132	Gm37361
ENSMUSG00000103629	641	Gm5694
ENSMUSG00000103630	2085	Gm37242
ENSMUSG00000103631	464	Gm38060
ENSMUSG00000103632	427	Gm38329
ENSMUSG00000103633	317	Gm38328
ENSMUSG00000103634	1419	3110062G12Rik
ENSMUSG00000103635	365	Gm38061
ENSMUSG00000103636	2671	Gm38331
ENSMUSG00000103637	959	Gm38330
ENSMUSG00000103638	1755	Gm38327
ENSMUSG00000103639	696	Gm21791
ENSMUSG00000103640	671	Gm31406
ENSMUSG00000103641	1319	Gm19024
ENSMUSG00000103642	2369	Gm37769
ENSMUSG00000103643	772	Gm37770
ENSMUSG00000103644	1134	Gm29678
ENSMUSG00000103646	2765	Gm37706
ENSMUSG00000103647	325	Gm37707
ENSMUSG00000103649	887	Gm37768
ENSMUSG00000103650	296	Gm37207
ENSMUSG00000103651	3069	Gm37206
ENSMUSG00000103652	1276	Gm37209
ENSMUSG00000103653	631	Gstp-ps
ENSMUSG00000103654	385	Gm37203
ENSMUSG00000103655	361	Gm37202
ENSMUSG00000103656	2736	Gm37205
ENSMUSG00000103657	3961	Gm37204
ENSMUSG00000103658	523	Gm37201
ENSMUSG00000103659	823	Gm32569
ENSMUSG00000103660	1495	Gm30705
ENSMUSG00000103662	4263	Gm34294
ENSMUSG00000103663	337	2900037B21Rik
ENSMUSG00000103664	537	Gm36261
ENSMUSG00000103665	566	Gm9227
ENSMUSG00000103666	694	Gm38185
ENSMUSG00000103667	293	Ighv1-8
ENSMUSG00000103668	449	Gm38186
ENSMUSG00000103669	653	2900042K21Rik
ENSMUSG00000103670	285	Gm37622
ENSMUSG00000103672	5531	Gm37621
ENSMUSG00000103673	501	Gm37620
ENSMUSG00000103675	696	Gm37991
ENSMUSG00000103676	619	Gm38204
ENSMUSG00000103677	4727	Pcdhga4
ENSMUSG00000103678	219	Gm37624
ENSMUSG00000103679	803	Gm37623
ENSMUSG00000103680	837	Gm37072
ENSMUSG00000103681	621	Gm37130
ENSMUSG00000103684	395	Gm38180
ENSMUSG00000103685	1843	Gm37074
ENSMUSG00000103686	1222	Gm37073
ENSMUSG00000103688	1090	Gm6321
ENSMUSG00000103689	615	Gm30598
ENSMUSG00000103690	1748	A730004F24Rik
ENSMUSG00000103691	380	Gm38019
ENSMUSG00000103692	578	4930503O07Rik
ENSMUSG00000103693	4321	Gm37529
ENSMUSG00000103694	4932	Gm37530
ENSMUSG00000103695	1194	A830029E22Rik
ENSMUSG00000103696	5415	Gm37531
ENSMUSG00000103697	4676	Gm38020
ENSMUSG00000103698	814	Gm17877
ENSMUSG00000103699	540	Gm38018
ENSMUSG00000103700	789	Gm6555
ENSMUSG00000103701	1831	Gm10728
ENSMUSG00000103702	339	Gm37290
ENSMUSG00000103703	1841	Gm42568
ENSMUSG00000103704	533	Gm37291
ENSMUSG00000103705	1478	4930518J20Rik
ENSMUSG00000103706	2654	6820402A03Rik
ENSMUSG00000103707	5367	Pcdha6
ENSMUSG00000103708	762	Gm33222
ENSMUSG00000103709	178	Nras-ps2
ENSMUSG00000103710	2806	D030062O11Rik
ENSMUSG00000103711	867	Tstd1
ENSMUSG00000103712	111	Gm37659
ENSMUSG00000103713	2577	Gm2136
ENSMUSG00000103714	657	Gm20857
ENSMUSG00000103715	1352	4933431K14Rik
ENSMUSG00000103716	2137	Gm19430
ENSMUSG00000103717	259	Gm38038
ENSMUSG00000103718	421	Gm35299
ENSMUSG00000103719	443	Gm38039
ENSMUSG00000103720	4540	Gm37094
ENSMUSG00000103722	3244	2700078F05Rik
ENSMUSG00000103723	205	Gm37095
ENSMUSG00000103724	2064	Gm37096
ENSMUSG00000103725	1852	Gm7103
ENSMUSG00000103726	2561	Gm30074
ENSMUSG00000103727	336	Gm37097
ENSMUSG00000103728	3451	Gm37099
ENSMUSG00000103729	244	Gm37098
ENSMUSG00000103730	469	Gm38316
ENSMUSG00000103731	472	Gm17530
ENSMUSG00000103732	2437	Gm38315
ENSMUSG00000103733	2930	Gm6162
ENSMUSG00000103734	1494	Gm37651
ENSMUSG00000103735	343	Gm38317
ENSMUSG00000103736	248	Gm37650
ENSMUSG00000103737	586	Gm7142
ENSMUSG00000103738	2095	Gm37652
ENSMUSG00000103739	3578	Gm37653
ENSMUSG00000103740	430	Gm38242
ENSMUSG00000103741	898	Gm38241
ENSMUSG00000103742	2487	Gm38240
ENSMUSG00000103744	346	Gm38238
ENSMUSG00000103745	376	Gm38237
ENSMUSG00000103746	1264	1700001G17Rik
ENSMUSG00000103747	3229	Gm38236
ENSMUSG00000103748	1567	Gm38243
ENSMUSG00000103749	6733	Pcdhgb5
ENSMUSG00000103751	1571	Gm37283
ENSMUSG00000103752	622	Gm36467
ENSMUSG00000103753	1905	Gm6934
ENSMUSG00000103754	539	Gm37284
ENSMUSG00000103755	1165	Gm37805
ENSMUSG00000103756	1139	Gm37285
ENSMUSG00000103757	1499	Gm37286
ENSMUSG00000103758	695	Gm37287
ENSMUSG00000103759	334	Btf3-ps12
ENSMUSG00000103760	436	Gm8009
ENSMUSG00000103761	2173	Gm37859
ENSMUSG00000103762	2869	Gm37861
ENSMUSG00000103763	1034	Gm37860
ENSMUSG00000103764	582	Gm18382
ENSMUSG00000103765	1199	Gm37857
ENSMUSG00000103766	1524	Gm38392
ENSMUSG00000103767	1231	Gm37858
ENSMUSG00000103768	999	Gm37856
ENSMUSG00000103769	1061	Gm7343
ENSMUSG00000103770	5341	Pcdha9
ENSMUSG00000103771	306	Gm36934
ENSMUSG00000103772	3071	Gm36933
ENSMUSG00000103773	356	Gm34217
ENSMUSG00000103774	929	Gm36932
ENSMUSG00000103775	707	Gm36997
ENSMUSG00000103776	532	2900035J10Rik
ENSMUSG00000103778	2376	Gm36930
ENSMUSG00000103779	4801	Gm36931
ENSMUSG00000103780	1692	Gm37524
ENSMUSG00000103781	412	Gm37523
ENSMUSG00000103782	397	Gm37656
ENSMUSG00000103783	2884	Gm37522
ENSMUSG00000103784	619	Gm37526
ENSMUSG00000103785	1944	Gm35025
ENSMUSG00000103786	2871	Gm37525
ENSMUSG00000103787	2169	Gm37657
ENSMUSG00000103788	3547	Gm37527
ENSMUSG00000103789	1316	Gm10129
ENSMUSG00000103790	350	Ighv1-17
ENSMUSG00000103791	1402	Gm38095
ENSMUSG00000103792	421	Gm3745
ENSMUSG00000103793	4733	Pcdhga6
ENSMUSG00000103794	551	4930590H14Rik
ENSMUSG00000103795	696	Gm37990
ENSMUSG00000103796	2978	Gm38094
ENSMUSG00000103797	563	Gm18964
ENSMUSG00000103798	710	Gm2229
ENSMUSG00000103799	710	Gm38093
ENSMUSG00000103800	5338	Pcdha8
ENSMUSG00000103801	770	Spin3-ps
ENSMUSG00000103802	696	Gm21660
ENSMUSG00000103803	2231	Gm37064
ENSMUSG00000103804	701	Gm37062
ENSMUSG00000103805	3520	Gm37063
ENSMUSG00000103807	276	Trbv6
ENSMUSG00000103808	2397	Gm37060
ENSMUSG00000103809	3243	Gm37061
ENSMUSG00000103810	2745	Gm38005
ENSMUSG00000103811	357	Gm38004
ENSMUSG00000103812	1500	Gm33954
ENSMUSG00000103813	1495	Gm31422
ENSMUSG00000103814	313	Gm38007
ENSMUSG00000103815	3774	Gm19194
ENSMUSG00000103816	697	Gm38006
ENSMUSG00000103817	950	Gm6680
ENSMUSG00000103818	3341	Gm38009
ENSMUSG00000103819	518	Gm38008
ENSMUSG00000103821	1872	D430013B06Rik
ENSMUSG00000103822	1058	6030460B20Rik
ENSMUSG00000103823	1897	Gm7899
ENSMUSG00000103824	1040	Gm38177
ENSMUSG00000103825	2471	Gm38178
ENSMUSG00000103827	489	Gm32950
ENSMUSG00000103828	867	2610001A08Rik
ENSMUSG00000103829	1494	Gm38174
ENSMUSG00000103830	678	Gm37609
ENSMUSG00000103831	1880	Gm37608
ENSMUSG00000103832	2028	Gm37611
ENSMUSG00000103833	620	Gm49885
ENSMUSG00000103834	3580	Gm37613
ENSMUSG00000103835	582	Gm37612
ENSMUSG00000103837	210	Gm37614
ENSMUSG00000103839	2623	Gm37607
ENSMUSG00000103840	438	1700040K01Rik
ENSMUSG00000103841	190	Gm37807
ENSMUSG00000103842	442	Gm37808
ENSMUSG00000103843	656	Gm31266
ENSMUSG00000103844	1111	4933436E23Rik
ENSMUSG00000103845	4530	Gm19026
ENSMUSG00000103846	931	Gm37809
ENSMUSG00000103847	519	Gm20056
ENSMUSG00000103848	422	Gm17934
ENSMUSG00000103849	6387	Gm37806
ENSMUSG00000103850	439	Gm3933
ENSMUSG00000103851	3116	Gm37606
ENSMUSG00000103852	270	Gm18658
ENSMUSG00000103854	2388	Gm37250
ENSMUSG00000103856	559	Gm2474
ENSMUSG00000103857	2869	Gm37249
ENSMUSG00000103858	1272	Gm37604
ENSMUSG00000103859	219	Gm37603
ENSMUSG00000103860	274	Gm37418
ENSMUSG00000103862	2335	Gm10764
ENSMUSG00000103863	454	Olfr1566-ps1
ENSMUSG00000103864	2183	Gm37415
ENSMUSG00000103865	318	Gm37416
ENSMUSG00000103867	2703	9630010A21Rik
ENSMUSG00000103869	2912	Gm37420
ENSMUSG00000103870	2064	Gm38362
ENSMUSG00000103871	458	Gm38361
ENSMUSG00000103872	622	Gm38363
ENSMUSG00000103873	349	Ighv1-38
ENSMUSG00000103874	454	Gm38360
ENSMUSG00000103875	298	Ighv10-2
ENSMUSG00000103876	383	Gm17806
ENSMUSG00000103877	1659	Gm21358
ENSMUSG00000103878	934	Gm8197
ENSMUSG00000103880	361	Gm37009
ENSMUSG00000103881	2379	Gm10748
ENSMUSG00000103882	1160	Gm37452
ENSMUSG00000103883	1704	Gm37010
ENSMUSG00000103884	1164	Gm37005
ENSMUSG00000103885	2674	Gm37006
ENSMUSG00000103886	319	Gm37007
ENSMUSG00000103887	1079	Gm37008
ENSMUSG00000103889	2935	Gm37011
ENSMUSG00000103890	295	Gm28724
ENSMUSG00000103891	2309	Gm37941
ENSMUSG00000103892	615	Gm31572
ENSMUSG00000103893	326	Ighv5-18
ENSMUSG00000103894	315	Gm37129
ENSMUSG00000103895	628	Gm37942
ENSMUSG00000103896	232	Gm37128
ENSMUSG00000103897	4730	Pcdhga8
ENSMUSG00000103898	2603	Gm30238
ENSMUSG00000103899	3251	Gm37940
ENSMUSG00000103900	1443	Gm37500
ENSMUSG00000103901	3478	Gm37499
ENSMUSG00000103902	691	Gm37501
ENSMUSG00000103903	881	Rps2-ps2
ENSMUSG00000103904	798	Gm37497
ENSMUSG00000103905	290	Gm34379
ENSMUSG00000103906	4801	Tigd5
ENSMUSG00000103907	4002	Gm37498
ENSMUSG00000103908	356	Gm37502
ENSMUSG00000103909	657	Gm31511
ENSMUSG00000103911	145	Gm38074
ENSMUSG00000103912	1221	Gm33819
ENSMUSG00000103913	529	Gm18403
ENSMUSG00000103914	3665	Gm38073
ENSMUSG00000103915	293	Ighv1-6
ENSMUSG00000103916	3378	Gm38071
ENSMUSG00000103917	2162	Gm38072
ENSMUSG00000103918	329	Ighv12-1
ENSMUSG00000103919	923	Gm21366
ENSMUSG00000103920	3561	Gm37897
ENSMUSG00000103921	2177	Gm5841
ENSMUSG00000103922	1069	Gm6123
ENSMUSG00000103923	2791	Gm37896
ENSMUSG00000103924	4550	Gm37895
ENSMUSG00000103925	851	B230112G18Rik
ENSMUSG00000103926	2599	Gm37894
ENSMUSG00000103927	2116	Gm9932
ENSMUSG00000103928	2437	Gm37893
ENSMUSG00000103929	437	Gm37892
ENSMUSG00000103930	132	Gm36961
ENSMUSG00000103931	1761	Gm36962
ENSMUSG00000103932	2324	Gm36963
ENSMUSG00000103933	198	Gm36964
ENSMUSG00000103934	322	Ighv5-3
ENSMUSG00000103935	1173	AY702102
ENSMUSG00000103936	394	Gm36965
ENSMUSG00000103937	2861	Gm37186
ENSMUSG00000103938	2035	Gm36960
ENSMUSG00000103939	353	Ighv3-4
ENSMUSG00000103940	1602	Gm38227
ENSMUSG00000103942	445	Gm34732
ENSMUSG00000103943	1498	Gm37344
ENSMUSG00000103944	435	Rpl26-ps3
ENSMUSG00000103945	1293	Gm38228
ENSMUSG00000103947	3138	Gm37345
ENSMUSG00000103948	2755	4930594C11Rik
ENSMUSG00000103949	521	Gm38226
ENSMUSG00000103950	964	Gm8939
ENSMUSG00000103951	1891	Gm37269
ENSMUSG00000103952	2614	Gm37268
ENSMUSG00000103953	477	Gm29718
ENSMUSG00000103954	1498	Gm37721
ENSMUSG00000103955	330	Gm37270
ENSMUSG00000103956	406	Gm37118
ENSMUSG00000103957	606	Gm10766
ENSMUSG00000103958	903	Gm8023
ENSMUSG00000103959	1241	Gm37720
ENSMUSG00000103960	389	Gm37119
ENSMUSG00000103961	1675	Gm55759
ENSMUSG00000103962	173	Gm38213
ENSMUSG00000103963	274	Gm30932
ENSMUSG00000103964	427	Gm8407
ENSMUSG00000103965	1128	Gm30173
ENSMUSG00000103966	5959	Gm37120
ENSMUSG00000103967	988	Gm38214
ENSMUSG00000103968	838	2610509F24Rik
ENSMUSG00000103969	696	Gm21890
ENSMUSG00000103970	1146	Gm37678
ENSMUSG00000103971	1192	Gm37679
ENSMUSG00000103972	652	Gm37466
ENSMUSG00000103973	2538	BC055308
ENSMUSG00000103975	507	Gm37676
ENSMUSG00000103976	7634	Gm37677
ENSMUSG00000103977	1498	Gm37071
ENSMUSG00000103978	837	4930474B08Rik
ENSMUSG00000103979	177	Gm20305
ENSMUSG00000103980	170	Gm37450
ENSMUSG00000103981	270	Gm37449
ENSMUSG00000103982	2167	Gm37451
ENSMUSG00000103983	5577	Gm20045
ENSMUSG00000103984	2928	Gm37447
ENSMUSG00000103985	4136	Gm37446
ENSMUSG00000103986	966	Gm5539
ENSMUSG00000103987	697	Gm37448
ENSMUSG00000103989	295	Ighv5-21
ENSMUSG00000103990	295	Ighv8-3
ENSMUSG00000103991	3015	Gm38031
ENSMUSG00000103992	2090	Gm38029
ENSMUSG00000103993	475	Gm38030
ENSMUSG00000103994	2169	Gm38028
ENSMUSG00000103995	2311	5730488B01Rik
ENSMUSG00000103996	844	4833421G17Rik
ENSMUSG00000103997	235	Gm38027
ENSMUSG00000103998	2308	Gm38025
ENSMUSG00000103999	3880	Gm38026
ENSMUSG00000104000	1789	Gm38335
ENSMUSG00000104001	313	Gm38334
ENSMUSG00000104002	2549	Gm38336
ENSMUSG00000104004	1112	4930565D16Rik
ENSMUSG00000104006	604	Gm38333
ENSMUSG00000104007	147	Gm38332
ENSMUSG00000104009	599	Gm38337
ENSMUSG00000104010	2297	Gm37366
ENSMUSG00000104011	2970	Gm32391
ENSMUSG00000104012	3920	Gm37364
ENSMUSG00000104013	409	Gm37365
ENSMUSG00000104014	960	4930562F17Rik
ENSMUSG00000104015	1523	Gm10745
ENSMUSG00000104016	634	Gm37362
ENSMUSG00000104017	2233	Gm37363
ENSMUSG00000104018	1479	4833412K13Rik
ENSMUSG00000104020	1259	Gm37215
ENSMUSG00000104021	959	Gm36536
ENSMUSG00000104022	916	A430073I11Rik
ENSMUSG00000104023	586	Gm37213
ENSMUSG00000104024	657	Gm33571
ENSMUSG00000104025	1374	E330040D14Rik
ENSMUSG00000104026	3650	Gm37212
ENSMUSG00000104027	3433	Gm37211
ENSMUSG00000104028	1204	Gm5851
ENSMUSG00000104029	2004	Gm37210
ENSMUSG00000104030	2094	5330406M23Rik
ENSMUSG00000104031	1147	Gm17771
ENSMUSG00000104032	696	Gm20833
ENSMUSG00000104033	2120	Gm37773
ENSMUSG00000104034	1409	2900092N22Rik
ENSMUSG00000104035	245	Gm37774
ENSMUSG00000104036	2313	Gm37775
ENSMUSG00000104037	2497	Gm37776
ENSMUSG00000104038	265	Gm37771
ENSMUSG00000104039	1394	Gm37772
ENSMUSG00000104040	1513	Gm37563
ENSMUSG00000104041	4328	Gm37562
ENSMUSG00000104042	330	Gm37564
ENSMUSG00000104043	1029	Gm6525
ENSMUSG00000104044	4355	Gm37566
ENSMUSG00000104045	491	Gm37565
ENSMUSG00000104046	2279	Gm37567
ENSMUSG00000104048	368	Gm37561
ENSMUSG00000104050	468	Gm38127
ENSMUSG00000104051	3250	Gm38128
ENSMUSG00000104052	3438	Gm38125
ENSMUSG00000104053	4003	Gm38126
ENSMUSG00000104054	430	Gm38131
ENSMUSG00000104055	1124	Gm38132
ENSMUSG00000104057	1761	Gm38130
ENSMUSG00000104059	1092	Gm9124
ENSMUSG00000104060	2071	Gm37954
ENSMUSG00000104061	1884	Gm37953
ENSMUSG00000104062	1497	Gm37952
ENSMUSG00000104063	4713	Pcdhgb7
ENSMUSG00000104064	2010	Gm37956
ENSMUSG00000104065	401	Gm37197
ENSMUSG00000104066	212	Gm37955
ENSMUSG00000104067	906	Gm37196
ENSMUSG00000104068	4065	Gm37199
ENSMUSG00000104069	2110	Gm37198
ENSMUSG00000104070	657	Gm36866
ENSMUSG00000104071	107	Gm37028
ENSMUSG00000104072	546	4930448I06Rik
ENSMUSG00000104073	239	Gm37029
ENSMUSG00000104074	829	Gm37025
ENSMUSG00000104075	542	5430433H01Rik
ENSMUSG00000104076	535	Gm37026
ENSMUSG00000104077	653	Gm37027
ENSMUSG00000104078	2426	Gm37023
ENSMUSG00000104079	868	Gm37024
ENSMUSG00000104080	1131	Gm38279
ENSMUSG00000104081	1365	Gm38278
ENSMUSG00000104082	948	Gm7115
ENSMUSG00000104083	529	Gm29739
ENSMUSG00000104084	1343	Gm38276
ENSMUSG00000104085	696	Gm21427
ENSMUSG00000104086	1120	1700039M15Rik
ENSMUSG00000104087	1367	Gm38277
ENSMUSG00000104088	1532	Gm38275
ENSMUSG00000104089	148	Gm38274
ENSMUSG00000104091	1024	Gm37317
ENSMUSG00000104092	330	A930014E01Rik
ENSMUSG00000104093	6194	A330015K06Rik
ENSMUSG00000104094	2685	Gm37314
ENSMUSG00000104095	3479	Gm37315
ENSMUSG00000104096	2477	Gm20356
ENSMUSG00000104097	290	Gm37313
ENSMUSG00000104098	646	AA619741
ENSMUSG00000104099	685	Gm37312
ENSMUSG00000104100	3257	Gm37880
ENSMUSG00000104101	421	Gm37881
ENSMUSG00000104102	702	Gm32496
ENSMUSG00000104103	874	Gm9517
ENSMUSG00000104104	2709	Gm37877
ENSMUSG00000104105	387	Gm37878
ENSMUSG00000104106	1811	Gm10848
ENSMUSG00000104107	1995	Gm37879
ENSMUSG00000104108	1591	Gm37876
ENSMUSG00000104109	3000	Gm30292
ENSMUSG00000104110	109	Gm37295
ENSMUSG00000104111	494	Gm37294
ENSMUSG00000104112	295	Gm37293
ENSMUSG00000104113	758	Gm37292
ENSMUSG00000104114	2384	Gm37297
ENSMUSG00000104115	291	Ighv8-1
ENSMUSG00000104116	2922	Gm37296
ENSMUSG00000104117	4171	Gm20743
ENSMUSG00000104118	3868	Gm37298
ENSMUSG00000104120	2523	Gm37484
ENSMUSG00000104121	2953	Gm37485
ENSMUSG00000104122	2791	Gm37482
ENSMUSG00000104123	1484	Gm37483
ENSMUSG00000104125	3374	Gm37488
ENSMUSG00000104126	405	Gm37486
ENSMUSG00000104127	696	Gm20928
ENSMUSG00000104129	295	Ighv6-2
ENSMUSG00000104130	2687	Gm36951
ENSMUSG00000104131	1499	Gm36950
ENSMUSG00000104132	3625	Gm36952
ENSMUSG00000104133	827	4921511E07Rik
ENSMUSG00000104134	535	Gm2328
ENSMUSG00000104135	268	Gm36953
ENSMUSG00000104136	1661	Gm36955
